Text|Date|URL|Source
D. ha capito che ce l'aveva fatta quando ha ricominciato a sentirsi intera. «Qui mi sono ricomposta, pezzo per pezzo». All'inizio, quando è arrivata al Centro Per non subire violenza di via Cairoli, anche la sua storia di maltrattamenti e umiliazioni le usciva fuori a brandelli. «Ero talmente annientata che raccontavo per frammenti. Non riuscivo nemmeno a dire cosa mi stava accadendo». A sentirla parlare dell'amore per i musei, per i libri, per un viaggio in Egitto che sognava da tanto, è difficile immaginare la persona «annientata, di 42 chili» che racconta. «Mio marito aveva una relazione con una mia amica – ripercorre – e mi umiliava, mi stava distruggendo poco per volta, facendomi sentire che non ero niente. Ero inerte, piangevo. Lui mi filmava e mi prendeva in giro, diceva che ero pazza». Una tortura, quotidiana, durata due anni. Ma iniziata molto prima. «Mi dava la colpa perché diceva che lo trascuravo. Lui era in cassa integrazione, io facevo due lavori: pulivo le case e offrivo assistenza a un'anziana. E anche a casa, era tutto compito mio. Adesso vedo con chiarezza tutte queste cose: ma quando ci sei immersa non ti accorgi delle faglie». Incontriamo D. in una sala del Centro di via Cairoli. D. ha le mani curate, lo sguardo luminoso, la voglia di vivere come chi sia appena guarito da una lunga malattia: «Se c'è il sole sono felice, se piove sono felice. Un giorno, in riva al mare, mi è balenato questo pensiero come un'illuminazione: sono libera, sono padrona della mia vita». A indirizzarla qui è stata una vicina. «È lei che ha chiamato il centro e mi ha passato un'operatrice per prendere appuntamento. Io non ne avrei avuto la forza. Perché lui mi uccideva piano piano, e in quel momento volevo solo morire. È quando ho visto mio figlio adolescente reagire ai maltrattamenti che mi infliggeva che ho trovato la forza: i suoi occhi pieni di odio mi hanno convinta a chiedere a mio marito di andarsene». D. ricorda che durante le prime sedute non riusciva a parlare: «Piangevo solo. Ho capito con il tempo che lui mi annientava da anni. Era manipolativo: non mi lasciava nemmeno leggere. Diceva: cosa prendi i libri invece di stare con tuo marito. Mi sminuiva, quando leggevo le favole a mio figlio mi prendeva in giro: Ma cosa gli rompi, che non parli neanche bene italiano? ». D. è di origine ucraina: «Non avere qui una rete famigliare ha reso più facile per lui isolarmi. Con il tempo e con il lavoro su me stessa ho capito che è un narcisista che ama solo sé stesso. Che si sentiva sempre più forte, mentre io mi sentivo sempre meno. Niente». Il teatro, per D., è stato un cammino di guarigione: «Ho capito che non può invadere miei spazi nessuno. Facciamo esercizi con l'equilibrio: usiamo dei palloni, cammini e non deve cadere. O un filo: che se tiri troppo si spezza, e devi decidere fino a quando tirarlo o fino a quando seguire un altro». I momenti del laboratorio sono catturati dagli scatti della fotografa Perla Lombardi e da un gruppo di fotografi Genova Photo che hanno seguito le sessioni: ne è nata una mostra, a Tursi, Istanti passati e presenti esposizioni . «All'inizio, durante il laboratorio teatrale, ero chiusa, come bloccata – racconta D. – non riuscivo a muovermi, a ballare. Con le altre condividiamo i nostri sentimenti. Andare lì mi fa sentire bene: a volte mi sembra che i temi su cui lavoriamo siano qualcosa che parla espressamente a me». Di avercela fatta, D. si è resa conto «qualche mese fa. Mia figlia mi ha detto: non devi sempre preoccuparti per noi, siamo adulti. Pensa anche a te stessa. È come quando c'è una turbolenza in aereo: prima devi cercare di salvarti tu. Solo così puoi essere di aiuto agli altri».|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/la_rinascita_grazie_al_centro_antiviolenza_mio_marito_mi_aveva_annullata_qui_mi_sono_ricomposta-425003024/|repubblica.it
(Teleborsa) - Grimaldi Euromed, società del Gruppo Grimaldi, ha sottoscritto con Crédit Agricole Italia un accordo di finanziamento destinato alla copertura parziale dell'acquisto della nuova nave Grande Tianjin. L'operazione, riguardante un importo di 50 milioni di euro e con durata di 10 anni, si inscrive nell'ambito del programma di investimenti destinati al potenziamento ed ammodernamento della flotta della compagnia di navigazione partenopea. Presa in consegna lo scorso agosto e già regolarmente operativa su collegamenti marittimi dedicati al mercato asiatico, la Grande Tianjin è una delle 17 nuove navi PCTC (Pure Car & Truck Carrier) ordinate dal Gruppo Grimaldi tra il 2022 e il 2023, per un investimento complessivo di oltre 1,6 miliardi di dollari. Queste navi si distinguono non solo per l'elevata capacità di trasporto - di oltre 9.000 CEU (Car Equivalent Units) ciascuna - ma anche per il loro ridotto impatto ambientale. L'accordo di finanziamento con il Gruppo Grimaldi conferma la nostra crescente attenzione per l'economia del mare sulla quale si focalizzerà anche Le Village by CA della Campania, il nuovo acceleratore di innovazione al servizio delle aziende e delle startup che avvieremo a Napoli nel 2026 - ha dichiarato Marco Perocchi, responsabile Banca d'Impresa di Crédit Agricole Italia - In questo modo, prosegue e si rafforza il nostro impegno per le imprese del territorio che, nei primi nove mesi di quest'anno, abbiamo sostenuto con oltre 3 miliardi di euro di nuove erogazioni . Il Gruppo Grimaldi ha avviato da anni un importante piano di ammodernamento della flotta, come parte integrante ed essenziale della sua strategia di crescita globale sostenibile - ha dichiarato Diego Pacella, Amministratore Delegato del Gruppo Grimaldi - Siamo felici che Crédit Agricole Italia abbia deciso di collaborare a questo grande progetto attraverso il finanziamento destinato all'acquisto della Grande Tianjin, ed auspichiamo che questo accordo possa segnare l'avvio di una collaborazione sempre più solida e duratura .|2025-11-25|https://finanza.repubblica.it/News/2025/11/25/grimaldi_finanziamento_per_50_milioni_di_euro_da_credit_agricole_italia-93/|repubblica.it
«Ogni parola può essere violenza, nessuna donna deve ascoltare e rimanere in silenzio: non siamo sole»: è il messaggio che anche la sindaca di Genova Silvia Salis lancia oggi, in occasione della Giornata internazionale per l'eliminazione della violenza contro le donne, nella clip Genova per il 25 novembre , online sui canali social istituzionali, realizzato dall'ufficio Comunicazione del Comune di Genova e dalla Polizia Locale. Il video, che ha visto il coinvolgimento della sindaca e di tutta la giunta comunale, racconta, nelle parole delle donne, la violenza fisica, verbale, anche sui social, il controllo, l'isolamento, la negazione dell'indipendenza, anche economica. A leggere le denunce sono donne, uomini, ragazze e ragazzi del pool specializzato in fasce deboli della Polizia Locale, per ribadire che le donne decise a denunciare le violenze subìte possono rivolgersi al 1522, al centro antiviolenza più vicino e al nucleo Fasce deboli della Polizia Locale al Matitone (plfascedeboli@comune.genova.it). La violenza sulle donne nella clip del Comune di Genova: sindaca e polizia locale citano le denunce Nel 2025 il Nucleo ha trattato 288 pratiche, con un totale di 201 indagati: sono stati eseguiti 59 interventi con donne vittime di violenza e 31 di queste sono state condotta in luoghi protetti.Non solo, i casi di maltrattamento in famiglia sono stati 105, 48 gli atti persecutori e 13 violenze sessuali. La Regione Liguria: Oltre 1700 donne nei Centri Antiviolenza Intanto Regione Liguria spiega che «sono 1.702 le donne liguri in carico presso i Centri Antiviolenza del territorio secondo l'ultima elaborazione della Regione basata sui dati del 2024 e diffusa questa mattina in occasione della Giornata internazionale per l'eliminazione della violenza contro le donne. Secondo l'assessora regionale alle Pari Opportunità, Simona Ferro, «da un lato è positivo che un numero crescente di donne, circa 100 in più rispetto all'ultima rilevazione, trovi il coraggio di rivolgersi ai centri, chiedere aiuto e, in molti casi, denunciare, come dovrebbe sempre accadere». Ma «dall'altra parte, questi dati ci ricordano che dobbiamo continuare a lavorare per contrastare il fenomeno, soprattutto con le nuove generazioni che rappresentano il nostro futuro e alle quali vogliamo parlare per costruire insieme una società libera dalla violenza di genere». Nel solo 2024, i Centri Antiviolenza liguri hanno accolto 1.030 nuove richieste di aiuto, segno di un fenomeno radicato ma anche della crescente capacità dei centri di intercettare situazioni di rischio, garantire ascolto e accompagnare le donne verso percorsi di protezione e autonomia. A queste si aggiungono 479 donne ancora seguite dopo la presa in carico nel 2023 e 193 con percorsi avviati nel 2022. I Centri Antiviolenza della Città Metropolitana di Genova concentrano il maggior numero di casi, con 1102 donne prese in carico. Segue La Spezia (257), poi Savona (182) e Imperia (161).|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/25_novembre_violenza_donne_comune_genova_silvia_salis-425003005/|repubblica.it
Esposti e segnalazioni presentati alle forze dell'ordine dagli ambientalisti. Un fascicolo aperto dalla Procura di Imperia ma, soprattutto, sempre più pini malati sui quali pende il sospetto di avvelenamento a Sanremo. In via Barabino, già abbattuti dal Comune, a ridosso del Centro sportivo dedicato al Padel. Davanti a un lussuoso hotel in Corso Imperatrice. Nella centralissima via Nino Bixio, e non solo in prossimità di piazza Bresca - il cuore della movida sanremese - ma anche a pochi passi della vecchia stazione ferroviaria, gli ultimi in ordine cronologico. E ancora in via Padre Semeria, l'arteria nel quartiere Foce interessata da un progetto di maxi rifacimento di marciapiedi e manto stradale, con totale sostituzione dell'alberata (una sessantina di splendidi pini domestici adulti) per un investimento di oltre un milione di euro. Ha sempre più l'aspetto di un inquietante giallo la vicenda che scuote l'opinione pubblica nella città del Festival. I pini malati, tutti esemplari di circa 80 anni e fino a poco tempo fa perfettamente in salute, iniziano a non contarsi più. Di qui le molteplici segnalazioni di comitati spontanei e cittadini ai carabinieri forestali , e un esposto pervenuto proprio nelle scorse ore alla Compagnia Carabinieri di Sanremo. Corredato da un video di circa 15 minuti realizzato dagli ambientalisti lo scorso ottobre, che riprende gli alberi con strani fori nei tronchi (attraverso cui secondo le accuse sarebbero state iniettate le sostanze in grado di uccidere i pini) e dalla perizia di Daniele Zanzi, agronomo di fama internazionale. Da oltre 40 anni mi confronto con le problematiche degli alberi in ogni parte d'Italia e nel mondo - scrive Zanzi nella sua relazione -. Con quasi assoluta certezza e convinzione, posso dichiarare che le piante in questione presentano sintomi tipici di avvelenamento da sostanze esterne introdotte negli alberi. Per uccidere piante di parecchi quintali di peso - continua Zanzi - sono sufficienti pochi grammi di queste molecole . Nel documento si specifica anche che una diagnosi di sofferenza dovuta ad attacchi di non meglio identificati patogeni fungini è errata, se non surrettizia . Funghi patogeni - specifica Zanzi - che attaccano proprio perché la pianta è ormai priva di capacità di difesa . Si tratta di un atto criminale - conclude l'agronomo - : nella mia professione, negli anni, mi sono imbattuto in casi simili . Spetterà ora agli inquirenti, come auspicato dagli autori delle diverse segnalazioni, effettuare le dovute indagini e le indispensabili analisi di laboratorio|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/sanremo_la_battaglia_dei_pini_malati_sono_stati_avvelenati-425003233/|repubblica.it
Si sono legate tra loro e tappate la bocca con dello scotch nero. Una decina di attiviste di Extinction Rebellion questa mattina ha occupato l'entrata della sede Rai di via Verdi a Torino con lo striscione Sleghiamo l'informazione , in occasione della giornata mondiale per l'eliminazione della violenza contro le donne. L'azione nasce per denunciare la narrazione distorta che i media portano avanti su femminicidi ed ecocidi , temi che legano al genocidio a Gaza, temi profondamente intrecciati come i nastri con cui ci siamo legate. Temi segnati dalla più grande delle violenze: il silenzio . Le attiviste citano il rapporto dell'Osservatorio Step, per i i media italiani nel raccontare i femminicidi utilizzano ancora termini come raptus – anche se in misura minore negli ultimi anni – e prediligono l'empatia nei confronti del carnefice e la spettacolarizzazione nei casi di stupro e violenza sessuale. La scelta delle parole influenza la percezione del pubblico, e la mancanza di linguaggio e narrazione adeguata nei media emerge anche nel campo ambientale . L'Italia, sottolinea è al quarantanovesimo posto nella classifica sulla libertà di stampa, il dato peggiore in Europa occidentali: le intimidazioni a giornalisti sono cresciute del 78% nel 2025, e ai dati s'aggiungono i casi di spionaggio ai danni di due giornalisti di Fanpage, Ciro Pellegrino e Francesco Cancellato, e l'attentato a Sigfrido Ranucci, giornalista e conduttore di Report .|2025-11-25|https://torino.repubblica.it/cronaca/2025/11/25/news/extinction_rebellion_sede_rai_giornata_violenza_donne-425003176/|repubblica.it
(Teleborsa) - Seduta negativa per il listino milanese, in contro trend rispetto al resto delle Borse europee, che invece scambiano sulla parità. Sul frontemacroeconomico, economia stagnante come da attese in Germania nel terzo trimestre del 2025. Lo comunica la lettura definitiva diffusa dall'Ufficio statistico federale tedesco: il PIL del 3° trimestre evidenzia un dato invariato su base trimestrale, uguale alla prima lettura e al consensus. Nel trimestre precedente si era registrata una diminuzione dello 0,2%. Intanto, aumentano i prezzi alla produzione in Spagna a ottobre 2025. Secondo l'ufficio statistico spagnolo INE, la variazione tendenziale si attesta a +0,7%, dopo il +0,3% di settembre. Su base mensile si registra un incremento dello 0,5%. Peggiora leggermente la fiducia dei consumatori francesi nel mese di novembre 2025. Il relativo indice, calcolato dall'Ufficio Statistico Nazionale francese (INSEE), è stato indicato a 89 punti dai 90 del mese precedente. Il dato è anche migliore delle attese degli analisti che stimavano un calo fino a 87. L'Euro / dollaro USA è sostanzialmente stabile e si ferma su 1,154. L'Oro continua la seduta sui livelli della vigilia, riportando una variazione pari a +0,03%. Prevale la cautela sul mercato petrolifero, con il petrolio (Light Sweet Crude Oil) che continua la seduta con un leggero calo dello 0,41%. Invariato lo spread, che si posiziona a +82 punti base, con il rendimento del BTP decennale che si attesta al 3,44%. Tra i mercati del Vecchio Continente pensosa Francoforte, con un calo frazionale dello 0,24%, andamento cauto per Londra, che mostra una performance pari a +0,01%, e poco mosso Parigi, che mostra un -0,07%. Si muove in frazionale ribasso Piazza Affari, con il FTSE MIB che sta lasciando sul parterre lo 0,41%, proseguendo la serie di tre ribassi consecutivi, iniziata venerdì scorso; sulla stessa linea, si posiziona sotto la parità il FTSE Italia All-Share, che retrocede a 44.731 punti. In lieve ribasso il FTSE Italia Mid Cap (-0,66%); con analoga direzione, in frazionale calo il FTSE Italia Star (-0,55%). Tra i best performers di Milano, in evidenza Saipem (+2,06%), Nexi (+1,58%), Leonardo (+1,27%) e Tenaris (+1,04%). Le peggiori performance, invece, si registrano su Ferrari, che ottiene -1,34%. Tentenna Moncler, con un modesto ribasso dell'1,24%. Giornata fiacca per Azimut, che segna un calo dell'1,12%. Piccola perdita per Interpump, che scambia con un -1,11%. Tra i migliori titoli del FTSE MidCap, Pharmanutra (+3,05%), El.En (+1,71%), Philogen (+1,68%) e Comer Industries (+1,07%). Le peggiori performance, invece, si registrano su Ariston Holding, che ottiene -3,49%. Soffre SOL, che evidenzia una perdita del 2,57%. Preda dei venditori Ferragamo, con un decremento del 2,42%. Si concentrano le vendite su Intercos, che soffre un calo del 2,33%.|2025-11-25|https://finanza.repubblica.it/News/2025/11/25/borse_europee_sulla_parita_in_rosso_piazza_affari_bene_saipem-85/|repubblica.it
I motivi possono essere i più vari. Chi nella scuola tradizionale non ha trovato l'ambiente e la preparazione che si aspettava, bambini che hanno avuto difficoltà in classe ma anche famiglie che decidono di investire il futuro dei figli sullo sport agonistico piuttosto che sulle lezioni quotidiane in classe. L'istruzione parentale torna a essere un tema di dibattito, dopo il caso della famiglia che ha cresciuto i tre figli nel bosco di Palmoli. Nel 2019 quando a livello nazionale, secondo i dati del Ministero, si contavano 5.126 famiglie che avevano deciso di non mandare i figli a scuola ma di occuparsi direttamente della loro formazione, in Liguria erano appena 108 gli studenti in homeschooling: 35 alle elementari, 41 in alle medie e 22 alle superiori. Gli ultimi dati pubblicati dalla Città Metropolitana di Genova si fermano a sei anni fa e quelli del ministero, che non vanno oltre al 2021, rivelano che in quegli anni il fenomeno è esploso, tanto che in tutta Italia si sono raggiunti i 15.361 studenti. «Con il Covid anche in Liguria c'è stata una sensibile crescita di chi ha scelto questa strada, le famiglie che hanno puntato sull'istruzione parentale si sono moltiplicate per poi ridursi nuovamente negli ultimi anni una volta conclusa completamente la pandemia. In regione parliamo comunque di numeri ridotti – spiega Miria Ferrari, referente ligure di Laif, Associazione Istruzione in Famiglia – E' una scelta familiare e i motivi possono essere molteplici. Io stessa ho scelto questa strada per uno dei miei due figli perché aveva difficoltà non riconosciute dalla scuola e dalle insegnanti così alle medie e alle superiori mi sono occupata direttamente della sua formazione seguendo il programma da casa. Si studiava la mattina e al pomeriggio c'era più tempo per la vita sociale con i compagni e le attività sportive». Una scelta che riguarda soprattutto le regioni settentrionali e gli studenti della scuola primaria mentre nella scuola secondaria i numeri dell'home schooling si riducono sensibilmente. La normativa prevede che la famiglia invii una comunicazione alla propria scuola di riferimento segnalando il nuovo percorso del figlio ( procedura regolarmente rispettata anche dalla famiglia di Palmoli). E alla fine dell'anno scolastico il ragazzo dovrà sostenere un esame di idoneità alla classe successiva in un istituto statale o paritario. «In senso stretto dovrebbero essere i genitori a occuparsi direttamente dell'istruzione dei figli ma le forme per applicarla sono molteplici- continua Miria Ferrari – Anche a Genova ci sono scuole parentali con docenti e pedagogisti ma in alcuni casi si rivelano progetti volatili che durano qualche anno e poi svaniscono».|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/homeschooling_in_liguria_fenomeno_con_numeri_contenuti_ma_in_crescita_studiare_a_casa-425003267/|repubblica.it
Un'ora di educazione sessuale e affettiva alla settimana in quattro scuole dell'infanzia comunali di Genova. Partirà a gennaio il progetto sperimentale lanciato dal Comune proprio nella Giornata Contro la Violenza sulle Donne : 300 i bambini coinvolti, dai 3 ai 6 anni, con incontri destinati anche alle famiglie. «Ci vuole molto coraggio a sostenere che non ci sia bisogno di un'educazione affettiva nelle scuole ma anche a sostenere che dev'essere qualcosa appannaggio esclusivamente delle famiglie - ha detto la sindaca di Genova Silvia Salis - Lo Stato ha la responsabilità di educare e il sindaco che ha il polso della società deve dare un segnale. Questo progetto è un piccolo passo ma con l'aria che tira in questo Paese è un grande segnale». La sperimentazione partirà nella scuola dell'infanzia Firpo di Sampierdarena, alla Mazzini di Castelletto, alla scuola dell'infanzia Monticelli al Lagaccio e alla Santa Sofia nel centro storico. «E' una risposta concreta a una giornata che non dovrebbe esistere, quella contro la violenza sulle donne – spiega Rita Bruzzone, assessore comunale alle Politiche dell'Istruzione - Un percorso che sarà fatto in accordo con le famiglie , l'educazione sessuale affettiva è la consapevolezza del proprio corpo e del corpo e degli altri che sarà fatta con personale formato che proporrà ai bambini percorsi di lettura, laboratori e giochi». La scuola dell'infanzia Firpo di Sampierdarena / La scuola dell'infanzia Firpo di Sampierdarena Secondo i dati del centro antiviolenza Mascherona l'85% delle donne che chiedono aiuto hanno esperienze di violenza passata in famiglia . «Spesso è una questione che si tramanda di generazione in generazione – spiega la responsabile del centro Manuela Caccioni- E' fondamentale che i bambini riconoscano le emozioni e possano capire che esiste un'alternativa alla violenza». Un progetto, quello destinato alle scuole dell'infanzia, partito due anni fa con una mozione in consiglio comunale per portare l'educazione all'affettività ai più piccoli , presentata proprio dall'assessora Bruzzone ( allora tra le file della minoranza) e votata all'unanimità. «Come sindaco progressista ho una posizione molto chiara, c'è bisogno di un'educazione affettiva per i bambini più piccoli– ha rilanciato poi la sindaca Salis – Il tema della violenza di genere del linguaggio che si usa e di come le donne ancora fanno una fatica incredibile a emanciparsi in questo Paese è responsabilità di tutti ma ancor di più per i sindaci. E' un progetto rivolto a 300 bambini ma l'obiettivo è coinvolgerne migliaia. Dai nostri territori può partire un movimento culturale per scardinare il populismo becero che ha invaso il Paese».|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/educazione_sessuale_affettiva_genova_scuole_dell_infanzia-425003110/|repubblica.it
(Teleborsa) - Taiwan Semiconductor Manufacturing Company (TSMC), il più grande produttore indipendente di semiconduttori al mondo, ha dichiarato di aver intentato una causa contro un ex dirigente entrato a far parte di Intel. L'azienda ha dichiarato che è molto probabile che Lo Wen-jen abbia divulgato segreti commerciali a Intel al suo rientro in servizio. La scorsa settimana, i giornali taiwanesi hanno riportato che il dirigente avrebbe sottratto know-how proprietario al suo ex datore di lavoro poco prima del suo ritiro. La scorsa settimana, in un'intervista a Bloomberg News, l'amministratore delegato di Intel, Lip-Bu Tan, ha respinto le speculazioni su eventuali illeciti e ha affermato che la sua azienda rispetta i diritti di proprietà intellettuale. Lo Wen-jen era responsabile della strategia aziendale prima del suo ritiro da TSMC a luglio. In passato è stato responsabile della ricerca e dello sviluppo tecnologico presso TSMC e ha svolto un ruolo fondamentale nel facilitare la produzione di massa di chip all'avanguardia, compresi quelli utilizzati per realizzare acceleratori di intelligenza artificiale.|2025-11-25|https://finanza.repubblica.it/News/2025/11/25/tsmc_intenta_causa_per_segreti_commerciali_contro_un_ex_dirigente-89/|repubblica.it
A causa di improrogabili lavori di manutenzione dell'impianto elettrico, il Teatro Carlo Felice annuncia che il teatro è disalimentato e chiuso sino al 28 novembre. Di conseguenza, il previsto concerto del 27 novembre Berio100 diretto da Marco Angius è annullato . I titolari di abbonamento alla stagione Sinfonica 2025/2026 e i possessori di biglietto saranno contattati dalla biglietteria per le modalità di rimborso, che potrà comunque essere richiesto esclusivamente dall'1 al 12 dicembre prossimi.La biglietteria è aperta al Teatro della Gioventù dalle 10 alle 18.|2025-11-25|https://genova.repubblica.it/cronaca/2025/11/25/news/teatro_carlo_felice_chiuso_lavori_impianto_elettrico_stop_berio100-425003149/|repubblica.it
